timestamp,plant_id,soil_moisture_pct,temperature_c,humidity_pct,watered
2024-06-02T15:00:00,plant_b,64.85,29.08,62.01,0
2024-06-02T15:30:00,plant_b,65.31,28.77,65.11,0
2024-06-02T16:00:00,plant_b,61.79,27.91,64.35,0
2024-06-02T16:30:00,plant_b,62.88,26.99,71.77,0
2024-06-02T17:00:00,plant_b,60.82,25.86,70.36,0
2024-06-02T17:30:00,plant_b,64.49,25.3,71.96,0
2024-06-02T18:00:00,plant_b,64.99,25.87,73.7,0
2024-06-02T18:30:00,plant_b,64.64,25.2,74.41,0
2024-06-02T19:00:00,plant_b,62.47,24.66,74.99,0
2024-06-02T19:30:00,plant_b,63.79,25.17,74.96,0
2024-06-02T20:00:00,plant_b,63.96,24.29,77.18,0
2024-06-02T20:30:00,plant_b,63.46,25.17,77.09,0
2024-06-02T21:00:00,plant_b,63.34,25.57,79.03,0
2024-06-02T21:30:00,plant_b,64.26,25.47,76.53,0
2024-06-02T22:00:00,plant_b,64.93,25.81,73.6,0
2024-06-02T22:30:00,plant_b,63.06,26.12,71.07,0
2024-06-02T23:00:00,plant_b,62.21,27.15,69.73,0
2024-06-02T23:30:00,plant_b,63.49,27.18,70.92,0
2024-06-03T00:00:00,plant_b,61.82,27.6,73.6,0
2024-06-03T00:30:00,plant_b,61.87,29.23,71.44,0
2024-06-03T01:00:00,plant_b,63.52,28.95,69.58,0
2024-06-03T01:30:00,plant_b,65.36,30.1,64.45,0
2024-06-03T02:00:00,plant_b,63.62,30.72,61.58,0
2024-06-03T02:30:00,plant_b,60.77,31.22,61.69,0
2024-06-03T03:00:00,plant_b,60.98,32.11,57.78,0
2024-06-03T03:30:00,plant_b,62.39,33.56,57.71,0
2024-06-03T04:00:00,plant_b,61.35,34.31,52.34,0
2024-06-03T04:30:00,plant_b,63.68,34.81,51.74,0
2024-06-03T05:00:00,plant_b,59.59,35.54,48.67,0
2024-06-03T05:30:00,plant_b,60.64,35.34,46.74,0
2024-06-03T06:00:00,plant_b,61.84,36.27,46.27,0
2024-06-03T06:30:00,plant_b,63.36,35.95,45.47,0
2024-06-03T07:00:00,plant_b,59.37,36.93,45.06,0
2024-06-03T07:30:00,plant_b,60.96,37.06,44.56,0
2024-06-03T08:00:00,plant_b,61.2,36.35,44.83,0
2024-06-03T08:30:00,plant_b,62.53,37.3,43.3,0
2024-06-03T09:00:00,plant_b,62.6,36.8,45.96,0
2024-06-03T09:30:00,plant_b,60.86,37.03,42.65,0
2024-06-03T10:00:00,plant_b,58.87,36.31,45.84,0
2024-06-03T10:30:00,plant_b,59.17,36.27,46.81,0
2024-06-03T11:00:00,plant_b,59.76,35.3,49.04,0
2024-06-03T11:30:00,plant_b,56.39,33.81,50.95,0
2024-06-03T12:00:00,plant_b,61.58,33.62,53.48,0
2024-06-03T12:30:00,plant_b,61.21,33.22,56.63,0
2024-06-03T13:00:00,plant_b,58.86,32.12,57.05,0
2024-06-03T13:30:00,plant_b,57.67,31.69,59.81,0
2024-06-03T14:00:00,plant_b,57.47,31.01,65.32,0
2024-06-03T14:30:00,plant_b,60.69,29.84,66.55,0
2024-06-03T15:00:00,plant_b,56.48,29.11,66.11,0
2024-06-03T15:30:00,plant_b,59.55,28.44,72.61,0
2024-06-03T16:00:00,plant_b,56.04,26.97,76.08,0
2024-06-03T16:30:00,plant_b,55.2,26.84,77.5,0
2024-06-03T17:00:00,plant_b,57.09,26.59,79.66,0
2024-06-03T17:30:00,plant_b,56.51,26.47,77.53,0
2024-06-03T18:00:00,plant_b,58.44,25.49,81.11,0
2024-06-03T18:30:00,plant_b,55.75,25.04,81.57,0
2024-06-03T19:00:00,plant_b,57.61,25.01,83.13,0
2024-06-03T19:30:00,plant_b,55.86,25.49,81.15,0
2024-06-03T20:00:00,plant_b,54.34,25.47,80.27,0
2024-06-03T20:30:00,plant_b,58.35,24.95,84.0,0
2024-06-03T21:00:00,plant_b,56.62,24.85,83.61,0
2024-06-03T21:30:00,plant_b,58.63,25.85,80.93,0
2024-06-03T22:00:00,plant_b,57.64,25.24,80.51,0
2024-06-03T22:30:00,plant_b,56.29,26.64,77.31,0
2024-06-03T23:00:00,plant_b,57.35,26.5,75.2,0
2024-06-03T23:30:00,plant_b,57.26,27.09,72.69,0
2024-06-04T00:00:00,plant_b,56.89,27.89,69.66,0
2024-06-04T00:30:00,plant_b,54.46,28.94,69.51,0
2024-06-04T01:00:00,plant_b,56.45,29.41,65.07,0
2024-06-04T01:30:00,plant_b,55.64,31.32,63.53,0
2024-06-04T02:00:00,plant_b,53.98,31.05,61.22,0
2024-06-04T02:30:00,plant_b,56.23,32.11,56.68,0
2024-06-04T03:00:00,plant_b,55.8,33.23,51.11,0
2024-06-04T03:30:00,plant_b,54.74,34.19,50.35,0
2024-06-04T04:00:00,plant_b,55.98,34.06,50.58,0
2024-06-04T04:30:00,plant_b,53.8,34.57,48.38,0
2024-06-04T05:00:00,plant_b,54.56,36.41,47.33,0
2024-06-04T05:30:00,plant_b,52.66,36.45,45.83,0
2024-06-04T06:00:00,plant_b,55.45,37.5,45.84,0
2024-06-04T06:30:00,plant_b,53.45,37.26,45.35,0
2024-06-04T07:00:00,plant_b,55.68,37.09,38.62,0
2024-06-04T07:30:00,plant_b,52.12,37.77,40.24,0
2024-06-04T08:00:00,plant_b,53.59,37.33,38.94,0
2024-06-04T08:30:00,plant_b,54.36,37.5,41.04,0
2024-06-04T09:00:00,plant_b,51.46,38.07,42.68,0
2024-06-04T09:30:00,plant_b,54.51,36.28,43.09,0
2024-06-04T10:00:00,plant_b,51.29,36.93,44.65,0
2024-06-04T10:30:00,plant_b,54.08,36.61,47.14,0
2024-06-04T11:00:00,plant_b,52.77,35.48,45.29,0
2024-06-04T11:30:00,plant_b,52.37,35.55,46.46,0
2024-06-04T12:00:00,plant_b,53.1,34.55,49.54,0
2024-06-04T12:30:00,plant_b,50.78,33.67,53.03,0
2024-06-04T13:00:00,plant_b,51.44,33.42,52.63,0
2024-06-04T13:30:00,plant_b,49.7,31.93,59.28,0
2024-06-04T14:00:00,plant_b,51.08,31.58,61.11,0
2024-06-04T14:30:00,plant_b,51.83,30.57,60.7,0
2024-06-04T15:00:00,plant_b,50.42,29.4,65.3,0
2024-06-04T15:30:00,plant_b,49.74,29.38,68.17,0
2024-06-04T16:00:00,plant_b,50.05,28.82,74.48,0
2024-06-04T16:30:00,plant_b,48.11,28.88,70.94,0
2024-06-04T17:00:00,plant_b,48.55,26.94,75.47,0
2024-06-04T17:30:00,plant_b,50.29,26.55,75.22,0
2024-06-04T18:00:00,plant_b,49.0,26.6,79.43,0
2024-06-04T18:30:00,plant_b,49.49,25.75,78.14,0
2024-06-04T19:00:00,plant_b,46.93,25.75,80.12,0
2024-06-04T19:30:00,plant_b,49.17,25.41,81.74,0
2024-06-04T20:00:00,plant_b,49.91,25.72,80.98,0
2024-06-04T20:30:00,plant_b,49.65,26.14,78.0,0
2024-06-04T21:00:00,plant_b,49.38,24.85,78.91,0
2024-06-04T21:30:00,plant_b,51.78,25.51,77.05,0
2024-06-04T22:00:00,plant_b,49.25,26.71,78.57,0
2024-06-04T22:30:00,plant_b,48.65,27.48,76.01,0
2024-06-04T23:00:00,plant_b,50.64,27.96,72.89,0
2024-06-04T23:30:00,plant_b,47.45,28.12,72.68,0
2024-06-05T00:00:00,plant_b,49.16,29.96,72.18,0
2024-06-05T00:30:00,plant_b,50.87,29.35,71.89,0
2024-06-05T01:00:00,plant_b,49.18,31.25,66.05,0
2024-06-05T01:30:00,plant_b,50.23,31.6,65.1,0
2024-06-05T02:00:00,plant_b,49.99,32.19,62.81,0
2024-06-05T02:30:00,plant_b,48.87,33.81,59.02,0
2024-06-05T03:00:00,plant_b,49.08,34.82,56.7,0
2024-06-05T03:30:00,plant_b,50.75,34.69,53.66,0
2024-06-05T04:00:00,plant_b,49.57,35.77,50.93,0
2024-06-05T04:30:00,plant_b,47.46,37.11,51.35,0
2024-06-05T05:00:00,plant_b,46.76,36.35,50.43,0
2024-06-05T05:30:00,plant_b,48.04,37.44,45.1,0
2024-06-05T06:00:00,plant_b,45.14,37.52,45.46,0
2024-06-05T06:30:00,plant_b,46.89,39.05,45.23,0
2024-06-05T07:00:00,plant_b,46.62,38.28,44.95,0
2024-06-05T07:30:00,plant_b,46.72,39.86,42.65,0
2024-06-05T08:00:00,plant_b,45.36,38.04,41.23,0
2024-06-05T08:30:00,plant_b,48.54,38.7,38.75,0
2024-06-05T09:00:00,plant_b,45.86,38.53,45.07,0
2024-06-05T09:30:00,plant_b,46.93,38.34,44.31,0
2024-06-05T10:00:00,plant_b,48.87,38.47,43.9,0
2024-06-05T10:30:00,plant_b,46.8,38.06,49.96,0
2024-06-05T11:00:00,plant_b,46.1,36.97,48.73,0
2024-06-05T11:30:00,plant_b,44.96,36.56,48.95,0
2024-06-05T12:00:00,plant_b,45.34,35.27,53.6,0
2024-06-05T12:30:00,plant_b,46.04,34.49,55.8,0
2024-06-05T13:00:00,plant_b,44.19,34.97,58.66,0
2024-06-05T13:30:00,plant_b,45.95,33.87,58.16,0
2024-06-05T14:00:00,plant_b,41.94,32.91,60.42,0
2024-06-05T14:30:00,plant_b,44.46,31.47,66.11,0
2024-06-05T15:00:00,plant_b,44.65,30.79,66.06,0
2024-06-05T15:30:00,plant_b,44.36,30.91,70.33,0
2024-06-05T16:00:00,plant_b,42.84,29.92,71.99,0
2024-06-05T16:30:00,plant_b,42.87,28.64,74.57,0
2024-06-05T17:00:00,plant_b,42.38,28.56,73.45,0
2024-06-05T17:30:00,plant_b,44.23,27.87,78.32,0
2024-06-05T18:00:00,plant_b,44.9,28.28,80.65,0
2024-06-05T18:30:00,plant_b,41.76,27.27,81.26,0
2024-06-05T19:00:00,plant_b,43.21,27.11,82.88,0
2024-06-05T19:30:00,plant_b,43.59,27.39,83.39,0
2024-06-05T20:00:00,plant_b,41.89,26.72,82.31,0
2024-06-05T20:30:00,plant_b,43.16,26.71,82.14,0
2024-06-05T21:00:00,plant_b,42.21,26.84,82.27,0
2024-06-05T21:30:00,plant_b,43.65,28.02,82.34,0
2024-06-05T22:00:00,plant_b,42.05,28.16,77.51,0
2024-06-05T22:30:00,plant_b,42.99,27.87,77.37,0
2024-06-05T23:00:00,plant_b,44.84,28.44,76.84,0
2024-06-05T23:30:00,plant_b,43.14,29.19,72.47,0
2024-06-06T00:00:00,plant_b,42.7,28.66,66.42,0
2024-06-06T00:30:00,plant_b,42.16,29.68,64.85,0
2024-06-06T01:00:00,plant_b,40.24,30.33,64.4,0
2024-06-06T01:30:00,plant_b,39.65,30.64,58.15,0
2024-06-06T02:00:00,plant_b,39.43,31.06,55.14,0
2024-06-06T02:30:00,plant_b,43.06,32.43,52.57,0
2024-06-06T03:00:00,plant_b,41.36,33.54,52.13,0
2024-06-06T03:30:00,plant_b,41.49,35.15,49.32,0
2024-06-06T04:00:00,plant_b,41.83,34.58,45.28,0
2024-06-06T04:30:00,plant_b,39.79,34.93,45.23,0
2024-06-06T05:00:00,plant_b,41.26,35.79,41.91,0
2024-06-06T05:30:00,plant_b,42.21,36.47,40.76,0
2024-06-06T06:00:00,plant_b,41.16,37.19,38.12,0
2024-06-06T06:30:00,plant_b,37.72,36.56,38.63,0
2024-06-06T07:00:00,plant_b,39.83,37.45,34.68,0
2024-06-06T07:30:00,plant_b,39.4,37.79,36.81,0
2024-06-06T08:00:00,plant_b,38.89,37.33,39.47,0
2024-06-06T08:30:00,plant_b,74.7,37.7,34.74,1
2024-06-06T09:00:00,plant_b,73.86,37.48,35.53,0
2024-06-06T09:30:00,plant_b,74.71,36.88,36.98,0
2024-06-06T10:00:00,plant_b,73.43,36.33,36.89,0
2024-06-06T10:30:00,plant_b,74.31,36.14,40.43,0
2024-06-06T11:00:00,plant_b,73.77,36.17,43.65,0
2024-06-06T11:30:00,plant_b,72.95,34.99,44.69,0
2024-06-06T12:00:00,plant_b,74.52,34.66,46.48,0
2024-06-06T12:30:00,plant_b,73.04,34.03,49.88,0
2024-06-06T13:00:00,plant_b,72.57,33.59,52.02,0
2024-06-06T13:30:00,plant_b,75.42,32.29,55.69,0
2024-06-06T14:00:00,plant_b,73.59,31.31,57.43,0
2024-06-06T14:30:00,plant_b,73.15,30.77,55.5,0
2024-06-06T15:00:00,plant_b,73.12,29.72,61.49,0
2024-06-06T15:30:00,plant_b,69.91,29.74,61.48,0
2024-06-06T16:00:00,plant_b,71.16,28.57,66.57,0
2024-06-06T16:30:00,plant_b,69.92,28.33,69.48,0
2024-06-06T17:00:00,plant_b,71.11,27.44,66.59,0
2024-06-06T17:30:00,plant_b,73.34,26.95,73.41,0
2024-06-06T18:00:00,plant_b,71.5,26.62,74.93,0
2024-06-06T18:30:00,plant_b,70.41,26.66,77.42,0
2024-06-06T19:00:00,plant_b,71.32,25.94,77.36,0
2024-06-06T19:30:00,plant_b,71.48,25.7,75.89,0
2024-06-06T20:00:00,plant_b,71.06,26.1,75.82,0
2024-06-06T20:30:00,plant_b,71.8,26.63,77.29,0
2024-06-06T21:00:00,plant_b,70.72,26.23,75.23,0
2024-06-06T21:30:00,plant_b,69.4,25.95,73.0,0
2024-06-06T22:00:00,plant_b,71.86,26.41,71.12,0
2024-06-06T22:30:00,plant_b,71.29,27.18,72.9,0
2024-06-06T23:00:00,plant_b,69.04,27.11,73.36,0
2024-06-06T23:30:00,plant_b,69.9,28.33,68.94,0
2024-06-07T00:00:00,plant_b,68.83,29.43,69.0,0
2024-06-07T00:30:00,plant_b,70.0,30.61,67.47,0
2024-06-07T01:00:00,plant_b,68.3,31.44,65.19,0
2024-06-07T01:30:00,plant_b,71.13,32.13,61.57,0
2024-06-07T02:00:00,plant_b,70.75,32.67,56.04,0
2024-06-07T02:30:00,plant_b,70.91,33.82,58.38,0
2024-06-07T03:00:00,plant_b,68.98,34.97,54.33,0
2024-06-07T03:30:00,plant_b,70.21,35.33,49.19,0
2024-06-07T04:00:00,plant_b,69.15,35.82,48.29,0
2024-06-07T04:30:00,plant_b,68.12,36.77,48.76,0
2024-06-07T05:00:00,plant_b,68.19,37.47,41.28,0
2024-06-07T05:30:00,plant_b,69.72,37.88,41.02,0
2024-06-07T06:00:00,plant_b,69.66,38.26,43.65,0
2024-06-07T06:30:00,plant_b,69.0,38.72,39.56,0
2024-06-07T07:00:00,plant_b,67.36,39.86,39.21,0
2024-06-07T07:30:00,plant_b,68.91,39.0,36.23,0
2024-06-07T08:00:00,plant_b,66.74,38.35,40.24,0
2024-06-07T08:30:00,plant_b,68.79,38.83,36.28,0
2024-06-07T09:00:00,plant_b,66.99,38.77,37.09,0
2024-06-07T09:30:00,plant_b,68.83,38.24,39.36,0
2024-06-07T10:00:00,plant_b,67.45,37.34,42.15,0
2024-06-07T10:30:00,plant_b,67.4,36.89,41.8,0
2024-06-07T11:00:00,plant_b,66.73,36.85,44.64,0
2024-06-07T11:30:00,plant_b,68.36,36.81,43.97,0
2024-06-07T12:00:00,plant_b,65.87,35.23,48.56,0
2024-06-07T12:30:00,plant_b,65.26,35.43,51.81,0
2024-06-07T13:00:00,plant_b,67.29,34.66,52.7,0
2024-06-07T13:30:00,plant_b,64.08,34.68,58.96,0
2024-06-07T14:00:00,plant_b,65.7,33.19,56.53,0
2024-06-07T14:30:00,plant_b,65.14,32.25,59.98,0
2024-06-07T15:00:00,plant_b,67.52,31.59,62.5,0
2024-06-07T15:30:00,plant_b,64.73,30.82,63.52,0
2024-06-07T16:00:00,plant_b,65.63,30.0,69.61,0
2024-06-07T16:30:00,plant_b,65.31,29.11,69.43,0
2024-06-07T17:00:00,plant_b,66.4,28.95,73.29,0
2024-06-07T17:30:00,plant_b,65.31,28.22,72.48,0
2024-06-07T18:00:00,plant_b,66.63,27.75,77.51,0
2024-06-07T18:30:00,plant_b,64.25,27.92,75.44,0
2024-06-07T19:00:00,plant_b,62.68,27.11,76.85,0
2024-06-07T19:30:00,plant_b,64.97,27.21,75.77,0
2024-06-07T20:00:00,plant_b,63.21,26.46,77.14,0
2024-06-07T20:30:00,plant_b,63.92,26.82,79.84,0
2024-06-07T21:00:00,plant_b,64.48,26.88,79.51,0
2024-06-07T21:30:00,plant_b,65.03,27.55,76.19,0
2024-06-07T22:00:00,plant_b,66.22,28.14,73.97,0
2024-06-07T22:30:00,plant_b,64.06,27.93,75.47,0
2024-06-07T23:00:00,plant_b,62.6,28.52,71.47,0
2024-06-07T23:30:00,plant_b,64.39,28.95,70.44,0
2024-06-08T00:00:00,plant_b,61.1,30.75,68.07,0
2024-06-08T00:30:00,plant_b,63.77,31.21,69.01,0
2024-06-08T01:00:00,plant_b,64.75,32.31,68.89,0
2024-06-08T01:30:00,plant_b,64.67,32.76,64.14,0
2024-06-08T02:00:00,plant_b,63.5,33.85,62.02,0
2024-06-08T02:30:00,plant_b,60.18,33.52,62.2,0
2024-06-08T03:00:00,plant_b,61.95,34.72,58.34,0
2024-06-08T03:30:00,plant_b,63.89,35.93,54.67,0
2024-06-08T04:00:00,plant_b,60.14,37.3,51.53,0
2024-06-08T04:30:00,plant_b,63.87,37.12,49.12,0
2024-06-08T05:00:00,plant_b,62.11,37.58,50.44,0
2024-06-08T05:30:00,plant_b,60.76,38.33,48.94,0
2024-06-08T06:00:00,plant_b,61.57,38.62,43.02,0
2024-06-08T06:30:00,plant_b,64.02,38.5,44.59,0
2024-06-08T07:00:00,plant_b,59.54,38.86,43.12,0
2024-06-08T07:30:00,plant_b,60.4,39.25,40.26,0
2024-06-08T08:00:00,plant_b,61.66,38.93,40.51,0
2024-06-08T08:30:00,plant_b,61.69,38.59,43.22,0
2024-06-08T09:00:00,plant_b,60.2,39.84,42.0,0
2024-06-08T09:30:00,plant_b,59.91,38.99,45.12,0
2024-06-08T10:00:00,plant_b,57.84,38.35,46.67,0
2024-06-08T10:30:00,plant_b,59.3,37.68,43.85,0
2024-06-08T11:00:00,plant_b,59.91,37.15,48.63,0
2024-06-08T11:30:00,plant_b,58.29,36.87,49.64,0
2024-06-08T12:00:00,plant_b,59.14,36.31,50.66,0
2024-06-08T12:30:00,plant_b,58.58,36.2,55.08,0
2024-06-08T13:00:00,plant_b,59.93,35.38,57.53,0
2024-06-08T13:30:00,plant_b,58.84,34.42,59.12,0
2024-06-08T14:00:00,plant_b,61.09,33.49,62.17,0
2024-06-08T14:30:00,plant_b,60.67,32.95,63.66,0
2024-06-08T15:00:00,plant_b,59.17,31.34,66.91,0
2024-06-08T15:30:00,plant_b,58.62,31.17,69.51,0
2024-06-08T16:00:00,plant_b,57.09,30.57,72.94,0
2024-06-08T16:30:00,plant_b,57.26,29.75,75.02,0
2024-06-08T17:00:00,plant_b,58.51,29.31,76.96,0
2024-06-08T17:30:00,plant_b,58.51,28.94,78.65,0
2024-06-08T18:00:00,plant_b,57.05,28.35,78.42,0
2024-06-08T18:30:00,plant_b,56.85,28.0,80.67,0
2024-06-08T19:00:00,plant_b,56.64,27.84,80.29,0
2024-06-08T19:30:00,plant_b,57.91,26.93,83.91,0
2024-06-08T20:00:00,plant_b,57.87,27.59,82.13,0
2024-06-08T20:30:00,plant_b,55.63,26.79,82.04,0
2024-06-08T21:00:00,plant_b,56.72,27.74,82.98,0
2024-06-08T21:30:00,plant_b,57.62,27.48,81.53,0
2024-06-08T22:00:00,plant_b,56.35,28.37,80.32,0
2024-06-08T22:30:00,plant_b,56.43,29.23,77.46,0
2024-06-08T23:00:00,plant_b,57.06,29.67,76.53,0
2024-06-08T23:30:00,plant_b,56.0,29.62,74.62,0
2024-06-09T00:00:00,plant_b,56.34,31.78,70.94,0
2024-06-09T00:30:00,plant_b,56.51,33.39,66.93,0
2024-06-09T01:00:00,plant_b,55.4,33.34,66.09,0
2024-06-09T01:30:00,plant_b,55.8,34.65,62.14,0
2024-06-09T02:00:00,plant_b,56.85,34.7,59.56,0
2024-06-09T02:30:00,plant_b,56.24,36.19,56.21,0
2024-06-09T03:00:00,plant_b,54.25,36.1,53.32,0
2024-06-09T03:30:00,plant_b,56.76,36.93,50.39,0
2024-06-09T04:00:00,plant_b,55.51,37.98,49.38,0
2024-06-09T04:30:00,plant_b,54.21,38.51,48.77,0
2024-06-09T05:00:00,plant_b,56.09,39.38,44.23,0
2024-06-09T05:30:00,plant_b,55.16,39.25,44.5,0
2024-06-09T06:00:00,plant_b,56.39,40.09,41.63,0
2024-06-09T06:30:00,plant_b,54.23,40.48,43.54,0
2024-06-09T07:00:00,plant_b,54.22,40.87,41.56,0
2024-06-09T07:30:00,plant_b,54.8,40.41,40.19,0
2024-06-09T08:00:00,plant_b,56.58,41.05,39.46,0
2024-06-09T08:30:00,plant_b,54.5,40.08,40.16,0
2024-06-09T09:00:00,plant_b,53.79,40.42,42.05,0
2024-06-09T09:30:00,plant_b,53.02,40.57,39.18,0
2024-06-09T10:00:00,plant_b,54.35,39.62,42.53,0
2024-06-09T10:30:00,plant_b,53.87,40.04,41.7,0
2024-06-09T11:00:00,plant_b,52.98,38.9,46.45,0
2024-06-09T11:30:00,plant_b,51.21,38.48,48.07,0
2024-06-09T12:00:00,plant_b,53.27,37.37,51.19,0
2024-06-09T12:30:00,plant_b,52.91,37.68,51.23,0
2024-06-09T13:00:00,plant_b,52.66,36.62,53.68,0
2024-06-09T13:30:00,plant_b,55.05,35.66,57.41,0
2024-06-09T14:00:00,plant_b,51.41,34.77,59.3,0
2024-06-09T14:30:00,plant_b,51.12,33.82,62.18,0
2024-06-09T15:00:00,plant_b,51.29,34.29,64.42,0
2024-06-09T15:30:00,plant_b,50.81,32.94,69.79,0
2024-06-09T16:00:00,plant_b,49.5,32.48,67.93,0
2024-06-09T16:30:00,plant_b,50.67,30.78,70.99,0
2024-06-09T17:00:00,plant_b,49.44,30.5,73.15,0
2024-06-09T17:30:00,plant_b,50.8,30.33,75.78,0
2024-06-09T18:00:00,plant_b,50.75,30.31,77.09,0
2024-06-09T18:30:00,plant_b,52.18,29.5,77.03,0
2024-06-09T19:00:00,plant_b,49.01,28.07,78.19,0
2024-06-09T19:30:00,plant_b,49.16,29.03,81.27,0
2024-06-09T20:00:00,plant_b,47.76,29.26,77.24,0
2024-06-09T20:30:00,plant_b,48.18,29.93,80.48,0
2024-06-09T21:00:00,plant_b,46.79,29.73,78.49,0
2024-06-09T21:30:00,plant_b,52.1,29.07,78.29,0
2024-06-09T22:00:00,plant_b,50.41,28.96,77.03,0
2024-06-09T22:30:00,plant_b,51.19,29.84,76.17,0
2024-06-09T23:00:00,plant_b,51.0,30.75,75.36,0
2024-06-09T23:30:00,plant_b,50.95,31.98,72.08,0
2024-06-10T00:00:00,plant_b,51.31,30.42,73.92,0
2024-06-10T00:30:00,plant_b,50.34,31.35,71.67,0
2024-06-10T01:00:00,plant_b,49.43,31.79,65.37,0
2024-06-10T01:30:00,plant_b,49.96,32.22,64.36,0
2024-06-10T02:00:00,plant_b,49.1,33.74,63.76,0
2024-06-10T02:30:00,plant_b,49.99,34.19,60.71,0
2024-06-10T03:00:00,plant_b,48.24,35.64,60.16,0
2024-06-10T03:30:00,plant_b,48.46,35.27,53.51,0
2024-06-10T04:00:00,plant_b,47.95,36.1,53.36,0
2024-06-10T04:30:00,plant_b,49.15,37.47,51.0,0
2024-06-10T05:00:00,plant_b,49.06,37.6,51.1,0
2024-06-10T05:30:00,plant_b,50.62,37.92,47.49,0
2024-06-10T06:00:00,plant_b,48.25,38.57,44.74,0
2024-06-10T06:30:00,plant_b,47.04,38.91,45.84,0
2024-06-10T07:00:00,plant_b,49.92,39.65,43.8,0
